deal_row_id,deal_owner_name,source,campaign,product,payment_type,created_time_dt,closing_date_dt,lag_days,revenue_cash,revenue_contract
11293,Paula Underwood,SMM,,Web Developer,One Payment,2024-01-30 17:50:00,2024-02-28,28.256944444444443,2000.0,2000.0
8279,Quincy Vincent,Organic,,Web Developer,,2024-03-11 17:57:00,2024-04-09,28.252083333333335,1000.0,5000.0
2474,Charlie Davis,Google Ads,performancemax_digitalmarkt_ru_DE,Web Developer,One Payment,2024-05-16 21:19:00,2024-06-14,28.111805555555556,1500.0,
3154,Ben Hall,CRM,1005start,Digital Marketing,,2024-05-06 23:06:00,2024-06-04,28.0375,1000.0,11000.0
13474,Paula Underwood,Google Ads,performancemax_digitalmarkt_ru_DE,UX/UI Design,,2023-12-29 01:46:00,2024-01-26,27.926388888888887,1000.0,11000.0
11882,Ulysses Adams,Organic,,Digital Marketing,Recurring Payments,2024-01-23 09:21:00,2024-02-20,27.610416666666666,300.0,2500.0
13699,Victor Barnes,Facebook Ads,12.09.23interests_Uxui_DE,Digital Marketing,,2023-12-24 10:50:00,2024-01-21,27.54861111111111,1000.0,11000.0
16582,Julia Nelson,Google Ads,performancemax_digitalmarkt_ru_DE,Digital Marketing,,2023-11-13 11:37:00,2023-12-11,27.51597222222222,1000.0,11000.0
19875,Ulysses Adams,Organic,,Digital Marketing,Recurring Payments,2023-08-30 14:08:00,2023-09-27,27.41111111111111,1000.0,11000.0
8699,Julia Nelson,Google Ads,performancemax_digitalmarkt_ru_DE,UX/UI Design,,2024-03-05 15:39:00,2024-04-02,27.347916666666666,1000.0,11000.0
17857,Oliver Taylor,Bloggers,bloggerfrai_DE,Digital Marketing,Recurring Payments,2023-10-18 16:04:00,2023-11-15,27.330555555555556,350.0,3500.0
15871,Julia Nelson,Organic,,Digital Marketing,,2023-11-20 19:19:00,2023-12-18,27.195138888888888,1000.0,11000.0
7002,Ulysses Adams,Google Ads,Dis_DE,Web Developer,,2024-03-28 21:43:00,2024-04-25,27.09513888888889,1000.0,5000.0
14111,Nina Scott,Organic,,Digital Marketing,Recurring Payments,2023-12-16 21:49:00,2024-01-13,27.090972222222224,200.0,2500.0
13226,Nina Scott,Google Ads,performancemax_digitalmarkt_ru_DE,Digital Marketing,Recurring Payments,2024-01-04 08:03:00,2024-01-31,26.664583333333333,300.0,4000.0
11027,Paula Underwood,SMM,,UX/UI Design,Recurring Payments,2024-02-02 10:04:00,2024-02-29,26.580555555555556,300.0,4000.0
20418,Charlie Davis,SMM,,Digital Marketing,,2023-08-17 10:47:00,2023-09-13,26.550694444444446,1000.0,11500.0
8627,Charlie Davis,Partnership,Akademia,Digital Marketing,,2024-03-06 14:31:00,2024-04-02,26.395138888888887,1000.0,11500.0
12925,Julia Nelson,Organic,,Web Developer,,2024-01-09 18:13:00,2024-02-05,26.240972222222222,1000.0,5000.0
15424,Oliver Taylor,Google Ads,performancemax_digitalmarkt_ru_DE,Digital Marketing,One Payment,2023-11-26 12:10:00,2023-12-22,25.493055555555557,,3500.0
16748,Charlie Davis,Organic,,Digital Marketing,,2023-11-09 12:13:00,2023-12-05,25.490972222222222,1000.0,11500.0
3480,Charlie Davis,Organic,,Web Developer,One Payment,2024-05-02 15:46:00,2024-05-28,25.343055555555555,1000.0,2000.0
16983,Oliver Taylor,Bloggers,,UX/UI Design,,2023-11-03 21:24:00,2023-11-29,25.108333333333334,1000.0,11000.0
12243,Charlie Davis,Facebook Ads,12.09.23interests_Uxui_DE,UX/UI Design,Recurring Payments,2024-01-18 05:50:00,2024-02-12,24.756944444444443,300.0,4000.0
19803,Ulysses Adams,Organic,,Digital Marketing,Recurring Payments,2023-09-04 08:00:00,2023-09-29,24.666666666666668,500.0,4000.0
12156,Paula Underwood,Organic,,Web Developer,,2024-01-19 10:31:00,2024-02-13,24.561805555555555,1000.0,5000.0
21045,Ulysses Adams,Tiktok Ads,24.07.2023wide_DE,Digital Marketing,One Payment,2023-07-28 07:10:00,2023-08-21,23.70138888888889,1000.0,4000.0
16589,Oliver Taylor,Google Ads,Dis_DE,UX/UI Design,,2023-11-13 10:24:00,2023-12-07,23.566666666666666,1000.0,11000.0
17419,Oliver Taylor,Organic,,Digital Marketing,,2023-10-26 15:09:00,2023-11-19,23.36875,1000.0,11000.0
17367,Jane Smith,Bloggers,,Digital Marketing,,2023-10-27 15:25:00,2023-11-20,23.35763888888889,1000.0,11500.0
6260,Quincy Vincent,Tiktok Ads,12.07.2023wide_DE,Digital Marketing,One Payment,2024-04-06 21:12:00,2024-04-30,23.116666666666667,2000.0,3000.0
7704,Ian Miller,Telegram posts,uk_DE,UX/UI Design,,2024-03-19 19:07:00,2024-04-11,22.20347222222222,1000.0,11000.0
4279,Julia Nelson,Google Ads,performancemax_digitalmarkt_ru_DE,UX/UI Design,,2024-04-22 21:27:00,2024-05-15,22.10625,1000.0,11000.0
18264,Julia Nelson,Organic,,Digital Marketing,Recurring Payments,2023-10-10 21:50:00,2023-11-02,22.09027777777778,1000.0,11000.0
11671,Charlie Davis,Google Ads,performancemax_digitalmarkt_ru_DE,Web Developer,Recurring Payments,2024-01-25 22:43:00,2024-02-17,22.053472222222222,600.0,2000.0
13225,Ian Miller,SMM,,Web Developer,One Payment,2024-01-04 08:03:00,2024-01-26,21.664583333333333,2000.0,2000.0
8656,Julia Nelson,Google Ads,performancemax_digitalmarkt_ru_DE,UX/UI Design,Recurring Payments,2024-03-06 09:09:00,2024-03-28,21.61875,200.0,2500.0
12889,Charlie Davis,SMM,,UX/UI Design,Recurring Payments,2024-01-10 10:17:00,2024-02-01,21.571527777777778,300.0,4000.0
10234,Quincy Vincent,Organic,,Web Developer,One Payment,2024-02-12 12:37:00,2024-03-05,21.474305555555556,2000.0,2000.0
13460,Paula Underwood,SMM,,UX/UI Design,Recurring Payments,2023-12-29 12:42:00,2024-01-20,21.470833333333335,300.0,4000.0
14441,Victor Barnes,Google Ads,Dis_DE,UX/UI Design,Recurring Payments,2023-12-12 13:09:00,2024-01-03,21.452083333333334,300.0,4000.0
15298,Charlie Davis,Google Ads,performancemax_digitalmarkt_ru_DE,Digital Marketing,,2023-11-29 17:20:00,2023-12-21,21.27777777777778,1000.0,11500.0
19357,Oliver Taylor,Organic,,Digital Marketing,Recurring Payments,2023-09-18 19:38:00,2023-10-10,21.181944444444444,1000.0,11500.0
2469,Cara Iverson,Organic,,UX/UI Design,,2024-05-16 23:17:00,2024-06-07,21.02986111111111,1000.0,11000.0
2468,Eva Kent,Organic,,UX/UI Design,,2024-05-16 23:27:00,2024-06-07,21.022916666666667,1000.0,11000.0
8329,Victor Barnes,SMM,,UX/UI Design,Recurring Payments,2024-03-11 09:43:00,2024-04-01,20.59513888888889,300.0,4000.0
13209,Paula Underwood,Google Ads,performancemax_digitalmarkt_ru_DE,UX/UI Design,One Payment,2024-01-04 13:04:00,2024-01-25,20.455555555555556,2000.0,3000.0
6630,Ben Hall,SMM,,UX/UI Design,Recurring Payments,2024-04-02 14:36:00,2024-04-23,20.391666666666666,300.0,4000.0
19663,Jane Smith,Facebook Ads,02.07.23wide_DE,Digital Marketing,Recurring Payments,2023-09-09 00:53:00,2023-09-29,19.963194444444444,450.0,4500.0
20077,Charlie Davis,Webinar,web2408_DE,Digital Marketing,Recurring Payments,2023-08-24 01:10:00,2023-09-13,19.95138888888889,350.0,3500.0
14839,Nina Scott,Organic,,UX/UI Design,Recurring Payments,2023-12-08 13:04:00,2023-12-28,19.455555555555556,300.0,4000.0
7048,Cara Iverson,SMM,,Web Developer,Recurring Payments,2024-03-28 13:57:00,2024-04-17,19.41875,500.0,2500.0
10575,Ben Hall,Facebook Ads,24.09.23retargeting_DE,Digital Marketing,,2024-02-07 15:05:00,2024-02-27,19.37152777777778,1000.0,11000.0
16414,Charlie Davis,Facebook Ads,03.07.23women,Digital Marketing,,2023-11-15 20:22:00,2023-12-05,19.15138888888889,1000.0,11500.0
4155,Cara Iverson,Google Ads,1performancemax_wide_PL,Web Developer,Recurring Payments,2024-04-24 07:48:00,2024-05-13,18.675,500.0,2500.0
18193,Mason Roberts,Facebook Ads,03.07.23women,UX/UI Design,Recurring Payments,2023-10-12 08:57:00,2023-10-31,18.627083333333335,400.0,4000.0
17095,Julia Nelson,Google Ads,performancemax_digitalmarkt_ru_DE,Digital Marketing,Recurring Payments,2023-11-02 09:24:00,2023-11-21,18.608333333333334,1000.0,11000.0
20894,Ulysses Adams,Google Ads,performancemax_digitalmarkt_ru_DE,Digital Marketing,Recurring Payments,2023-08-02 10:39:00,2023-08-21,18.55625,350.0,3500.0
20860,Jane Smith,Google Ads,performancemax_digitalmarkt_ru_DE,Digital Marketing,Recurring Payments,2023-08-03 12:23:00,2023-08-22,18.48402777777778,350.0,3500.0
10971,Victor Barnes,Telegram posts,,Web Developer,,2024-02-02 20:33:00,2024-02-21,18.14375,1000.0,5000.0
15230,Ian Miller,Organic,,UX/UI Design,Recurring Payments,2023-11-30 22:18:00,2023-12-19,18.070833333333333,300.0,4000.0
18580,Ulysses Adams,Tiktok Ads,12.07.2023wide_DE,UX/UI Design,One Payment,2023-10-04 22:21:00,2023-10-23,18.06875,2000.0,3000.0
8020,Ulysses Adams,Webinar,,Digital Marketing,Recurring Payments,2024-03-15 05:56:00,2024-04-02,17.752777777777776,300.0,4000.0
2462,Cara Iverson,Facebook Ads,17.03.24wide_AT,Digital Marketing,Recurring Payments,2024-05-17 06:54:00,2024-06-04,17.7125,500.0,4500.0
2456,Quincy Vincent,Organic,,UX/UI Design,Recurring Payments,2024-05-17 09:52:00,2024-06-04,17.58888888888889,2000.0,3000.0
18479,Ulysses Adams,Facebook Ads,24.09.23retargeting_DE,Digital Marketing,,2023-10-06 10:22:00,2023-10-24,17.568055555555556,1000.0,11000.0
16693,Ulysses Adams,Google Ads,Dis_DE,Digital Marketing,Recurring Payments,2023-11-10 15:10:00,2023-11-28,17.368055555555557,350.0,3500.0
5811,Quincy Vincent,Google Ads,brand_search_eng_DE,Digital Marketing,,2024-04-11 17:35:00,2024-04-29,17.26736111111111,1000.0,11000.0
9529,Ben Hall,Google Ads,performancemax_digitalmarkt_ru_DE,UX/UI Design,One Payment,2024-02-22 20:34:00,2024-03-11,17.143055555555556,1000.0,11000.0
5519,Charlie Davis,Youtube Ads,youtube_shorts_DE,UX/UI Design,Recurring Payments,2024-04-12 20:49:00,2024-04-30,17.132638888888888,300.0,4000.0
17045,Charlie Davis,Bloggers,,UX/UI Design,Recurring Payments,2023-11-02 23:59:00,2023-11-20,17.000694444444445,350.0,3500.0
18351,Charlie Davis,Facebook Ads,15.07.23b_DE,Digital Marketing,Recurring Payments,2023-10-09 07:19:00,2023-10-26,16.695138888888888,350.0,3500.0
14046,Ulysses Adams,Google Ads,Dis_DE,Web Developer,Recurring Payments,2023-12-18 10:20:00,2024-01-04,16.569444444444443,200.0,2000.0
16960,Julia Nelson,Tiktok Ads,12.07.2023wide_DE,Digital Marketing,One Payment,2023-11-04 12:03:00,2023-11-21,16.497916666666665,1500.0,
8807,Julia Nelson,SMM,,UX/UI Design,Recurring Payments,2024-03-04 12:11:00,2024-03-21,16.492361111111112,300.0,4000.0
16203,Nina Scott,Google Ads,performancemax_digitalmarkt_ru_DE,UX/UI Design,Recurring Payments,2023-11-18 12:20:00,2023-12-05,16.48611111111111,300.0,4000.0
4210,Ben Hall,Organic,,UX/UI Design,One Payment,2024-04-23 14:38:00,2024-05-10,16.39027777777778,1000.0,11000.0
14616,Quincy Vincent,SMM,,Digital Marketing,Recurring Payments,2023-12-10 16:17:00,2023-12-27,16.321527777777778,300.0,4000.0
7278,Ulysses Adams,Tiktok Ads,12.07.2023wide_DE,Web Developer,One Payment,2024-03-25 16:47:00,2024-04-11,16.300694444444446,1000.0,2000.0
12964,Ulysses Adams,Organic,,Digital Marketing,One Payment,2024-01-08 20:16:00,2024-01-25,16.155555555555555,300.0,3000.0
16563,Charlie Davis,Bloggers,podslush_DE,Digital Marketing,One Payment,2023-11-13 21:11:00,2023-11-30,16.117361111111112,1500.0,
1484,Eva Kent,Facebook Ads,24.09.23retargeting_DE,Web Developer,One Payment,2024-06-03 22:00:00,2024-06-20,16.083333333333332,3000.0,
19912,Jane Smith,Google Ads,performancemax_digitalmarkt_ru_DE,Digital Marketing,Recurring Payments,2023-08-29 01:01:00,2023-09-14,15.957638888888889,1000.0,11500.0
19883,Jane Smith,Google Ads,performancemax_digitalmarkt_ru_DE,Digital Marketing,Recurring Payments,2023-08-30 07:16:00,2023-09-15,15.697222222222223,350.0,3500.0
19024,Ulysses Adams,Google Ads,Dis_DE,Digital Marketing,Recurring Payments,2023-09-26 08:10:00,2023-10-12,15.659722222222221,500.0,4000.0
6987,Paula Underwood,SMM,,Web Developer,Recurring Payments,2024-03-29 09:17:00,2024-04-14,15.613194444444444,500.0,2500.0
20672,Ulysses Adams,Facebook Ads,02.07.23wide_DE,Digital Marketing,One Payment,2023-08-09 11:00:00,2023-08-25,15.541666666666666,2000.0,3500.0
7745,Ulysses Adams,SMM,,UX/UI Design,One Payment,2024-03-19 12:37:00,2024-04-04,15.474305555555556,2000.0,3000.0
19584,George King,Bloggers,arina_DE,Digital Marketing,Recurring Payments,2023-09-12 12:44:00,2023-09-28,15.469444444444445,450.0,4500.0
9657,Ulysses Adams,SMM,,UX/UI Design,One Payment,2024-02-21 14:29:00,2024-03-08,15.396527777777777,3000.0,3000.0
6271,Charlie Davis,Tiktok Ads,20.03.2024wide_PL,UX/UI Design,Recurring Payments,2024-04-06 16:59:00,2024-04-22,15.292361111111111,300.0,4000.0
20508,Jane Smith,Google Ads,performancemax_digitalmarkt_ru_DE,Digital Marketing,Recurring Payments,2023-08-14 18:28:00,2023-08-30,15.230555555555556,450.0,4500.0
11262,Quincy Vincent,Google Ads,performancemax_digitalmarkt_ru_DE,Web Developer,,2024-01-31 00:04:00,2024-02-15,14.997222222222222,1000.0,5000.0
7950,Ben Hall,Organic,,Digital Marketing,,2024-03-16 07:53:00,2024-03-31,14.671527777777778,1000.0,11000.0
14483,Julia Nelson,Organic,,Digital Marketing,Recurring Payments,2023-12-12 08:27:00,2023-12-27,14.647916666666667,300.0,4000.0
2064,Cara Iverson,CRM,2905start,Web Developer,Recurring Payments,2024-05-26 10:05:00,2024-06-10,14.57986111111111,500.0,3500.0
3693,Eva Kent,Youtube Ads,youtube_shorts_DE,Digital Marketing,Recurring Payments,2024-04-30 14:41:00,2024-05-15,14.388194444444444,500.0,4500.0
5824,Ulysses Adams,Facebook Ads,12.09.23interests_Uxui_DE,UX/UI Design,Recurring Payments,2024-04-11 15:32:00,2024-04-26,14.352777777777778,300.0,3000.0
1715,Eva Kent,SMM,blog2_DE,UX/UI Design,One Payment,2024-05-31 18:08:00,2024-06-15,14.244444444444444,,3500.0
5077,Victor Barnes,Google Ads,brand_search_eng_DE,Digital Marketing,One Payment,2024-04-16 08:53:00,2024-04-30,13.629861111111111,3500.0,3000.0
9103,Julia Nelson,Facebook Ads,03.07.23women,UX/UI Design,Recurring Payments,2024-02-28 09:52:00,2024-03-13,13.588888888888889,300.0,4000.0
5062,Ulysses Adams,Organic,,UX/UI Design,Recurring Payments,2024-04-16 09:56:00,2024-04-30,13.58611111111111,300.0,4000.0
7744,Paula Underwood,SMM,,Digital Marketing,,2024-03-19 12:40:00,2024-04-02,13.472222222222221,1000.0,11000.0
15002,Ulysses Adams,Facebook Ads,03.07.23women,Digital Marketing,,2023-12-06 14:10:00,2023-12-20,13.409722222222221,1000.0,11000.0
11694,Charlie Davis,Telegram posts,work_DE,Web Developer,One Payment,2024-01-25 16:30:00,2024-02-08,13.3125,2000.0,2000.0
16907,Jane Smith,Google Ads,performancemax_digitalmarkt_ru_DE,Digital Marketing,,2023-11-05 17:20:00,2023-11-19,13.277777777777779,1000.0,11500.0
8065,Ben Hall,Organic,,Digital Marketing,One Payment,2024-03-14 18:48:00,2024-03-28,13.216666666666667,3500.0,3000.0
12266,Nina Scott,CRM,,Digital Marketing,Recurring Payments,2024-01-17 19:27:00,2024-01-31,13.189583333333333,300.0,4000.0
12041,Nina Scott,Facebook Ads,24.09.23retargeting_DE,Digital Marketing,Recurring Payments,2024-01-20 20:40:00,2024-02-03,13.13888888888889,300.0,4000.0
12260,Paula Underwood,CRM,,Web Developer,Recurring Payments,2024-01-17 21:19:00,2024-01-31,13.111805555555556,200.0,2000.0
12084,Charlie Davis,Partnership,,Web Developer,Recurring Payments,2024-01-20 07:40:00,2024-02-02,12.680555555555555,350.0,2000.0
3426,Ben Hall,Organic,,UX/UI Design,,2024-05-03 11:41:00,2024-05-16,12.513194444444444,1000.0,11000.0
15059,Charlie Davis,Organic,,UX/UI Design,One Payment,2023-12-05 12:27:00,2023-12-18,12.48125,1000.0,3000.0
9663,Paula Underwood,CRM,,Web Developer,Recurring Payments,2024-02-21 13:03:00,2024-03-05,12.45625,200.0,2000.0
6624,Quincy Vincent,SMM,,UX/UI Design,,2024-04-02 15:18:00,2024-04-15,12.3625,1000.0,11000.0
3964,Paula Underwood,Tiktok Ads,20.03.2024wide_PL,UX/UI Design,Recurring Payments,2024-04-26 16:00:00,2024-05-09,12.333333333333334,300.0,4000.0
8206,Quincy Vincent,Youtube Ads,youtube_shorts_DE,UX/UI Design,Recurring Payments,2024-03-12 16:56:00,2024-03-25,12.294444444444444,300.0,4000.0
12117,Charlie Davis,SMM,,Digital Marketing,Recurring Payments,2024-01-19 18:13:00,2024-02-01,12.240972222222222,200.0,2500.0
19920,Jane Smith,Organic,,Digital Marketing,Recurring Payments,2023-08-28 18:55:00,2023-09-10,12.211805555555555,350.0,3500.0
9061,Ian Miller,Organic,,Digital Marketing,Recurring Payments,2024-02-28 20:34:00,2024-03-12,12.143055555555556,300.0,4000.0
12248,Paula Underwood,Webinar,,Digital Marketing,,2024-01-18 00:25:00,2024-01-30,11.98263888888889,1000.0,11000.0
7181,Julia Nelson,Google Ads,1performancemax_wide_PL,UX/UI Design,Recurring Payments,2024-03-27 01:59:00,2024-04-08,11.917361111111111,300.0,4000.0
17886,Jane Smith,Facebook Ads,04.07.23recentlymoved_DE,UX/UI Design,One Payment,2023-10-18 03:01:00,2023-10-30,11.874305555555555,3000.0,3000.0
14142,Julia Nelson,Google Ads,performancemax_digitalmarkt_ru_DE,UX/UI Design,Recurring Payments,2023-12-16 07:30:00,2023-12-28,11.6875,300.0,4000.0
7069,Quincy Vincent,SMM,,Web Developer,Recurring Payments,2024-03-28 07:53:00,2024-04-09,11.671527777777778,500.0,2500.0
19159,Ulysses Adams,Tiktok Ads,12.07.2023wide_DE,Digital Marketing,Recurring Payments,2023-09-23 10:50:00,2023-10-05,11.54861111111111,500.0,4000.0
8535,Ulysses Adams,Organic,,Digital Marketing,One Payment,2024-03-07 13:18:00,2024-03-19,11.445833333333333,3500.0,3000.0
20446,Jane Smith,Organic,,UX/UI Design,Recurring Payments,2023-08-16 15:28:00,2023-08-28,11.355555555555556,350.0,3500.0
20562,Ulysses Adams,Bloggers,,Digital Marketing,Recurring Payments,2023-08-12 15:59:00,2023-08-24,11.334027777777777,350.0,4000.0
1410,Eva Kent,Tiktok Ads,22.05.2024wide_DE,Digital Marketing,Recurring Payments,2024-06-04 20:51:00,2024-06-16,11.13125,100.0,4000.0
16668,Charlie Davis,SMM,,UX/UI Design,Recurring Payments,2023-11-10 21:54:00,2023-11-22,11.0875,350.0,3500.0
13237,Charlie Davis,Organic,,UX/UI Design,One Payment,2024-01-03 23:50:00,2024-01-15,11.006944444444445,2000.0,3500.0
3059,Cara Iverson,Google Ads,1performancemax_wide_PL,UX/UI Design,Recurring Payments,2024-05-08 07:15:00,2024-05-19,10.697916666666666,500.0,4500.0
2294,Charlie Davis,Facebook Ads,07.07.23LAL_DE,Digital Marketing,Recurring Payments,2024-05-21 08:10:00,2024-06-01,10.659722222222221,300.0,4000.0
2148,Ulysses Adams,Tiktok Ads,22.05.2024wide_DE,Web Developer,One Payment,2024-05-24 11:32:00,2024-06-04,10.519444444444444,1500.0,
11614,Victor Barnes,Bloggers,,Web Developer,Recurring Payments,2024-01-26 14:43:00,2024-02-06,10.386805555555556,500.0,2000.0
20380,Charlie Davis,Telegram posts,berlin_DE,Digital Marketing,Recurring Payments,2023-08-18 14:58:00,2023-08-29,10.376388888888888,350.0,3500.0
18327,Jane Smith,Organic,,Digital Marketing,One Payment,2023-10-09 16:36:00,2023-10-20,10.308333333333334,3500.0,3500.0
17361,Charlie Davis,Facebook Ads,24.09.23retargeting_DE,Digital Marketing,One Payment,2023-10-27 16:49:00,2023-11-07,10.299305555555556,1000.0,11500.0
12347,Julia Nelson,Facebook Ads,,UX/UI Design,Recurring Payments,2024-01-16 18:09:00,2024-01-27,10.24375,200.0,2500.0
6762,Quincy Vincent,Facebook Ads,07.07.23LAL_DE,Digital Marketing,One Payment,2024-03-31 18:10:00,2024-04-11,10.243055555555555,2000.0,3000.0
16725,Ulysses Adams,Facebook Ads,12.09.23interests_Uxui_DE,UX/UI Design,,2023-11-09 18:38:00,2023-11-20,10.223611111111111,1000.0,11000.0
2341,Eva Kent,Google Ads,brand_search_eng_DE,UX/UI Design,Recurring Payments,2024-05-19 18:40:00,2024-05-30,10.222222222222221,500.0,4500.0
7697,Ben Hall,Organic,,Web Developer,One Payment,2024-03-19 20:09:00,2024-03-30,10.160416666666666,1000.0,2000.0
12962,Ulysses Adams,Tiktok Ads,12.07.2023wide_DE,Digital Marketing,Recurring Payments,2024-01-08 20:56:00,2024-01-19,10.127777777777778,300.0,4000.0
11356,Ulysses Adams,Google Ads,performancemax_digitalmarkt_ru_DE,Digital Marketing,,2024-01-29 21:25:00,2024-02-09,10.10763888888889,1000.0,11000.0
20975,Ulysses Adams,Youtube Ads,youtube_shorts_DE,Digital Marketing,Recurring Payments,2023-07-30 22:33:00,2023-08-10,10.060416666666667,350.0,3500.0
18296,Mason Roberts,Organic,,Digital Marketing,Recurring Payments,2023-10-10 08:51:00,2023-10-20,9.63125,1000.0,11000.0
8748,Ulysses Adams,Google Ads,performancemax_digitalmarkt_ru_DE,Digital Marketing,Recurring Payments,2024-03-05 09:41:00,2024-03-15,9.596527777777778,300.0,4000.0
6111,Quincy Vincent,Google Ads,brand_search_eng_DE,Web Developer,One Payment,2024-04-08 14:59:00,2024-04-18,9.375694444444445,1000.0,2000.0
11958,Quincy Vincent,Organic,,Web Developer,Recurring Payments,2024-01-22 15:30:00,2024-02-01,9.354166666666666,200.0,2000.0
16033,Julia Nelson,Facebook Ads,02.07.23wide_DE,UX/UI Design,Recurring Payments,2023-11-19 15:55:00,2023-11-29,9.336805555555555,350.0,3500.0
15094,Ulysses Adams,Facebook Ads,03.07.23women,Digital Marketing,,2023-12-04 20:51:00,2023-12-14,9.13125,1000.0,11000.0
12765,Charlie Davis,Facebook Ads,12.09.23interests_Uxui_DE,UX/UI Design,One Payment,2024-01-11 22:14:00,2024-01-21,9.073611111111111,,3500.0
17501,Nina Scott,Google Ads,performancemax_digitalmarkt_ru_DE,Digital Marketing,Recurring Payments,2023-10-25 00:31:00,2023-11-03,8.978472222222223,350.0,3500.0
7481,Ulysses Adams,Facebook Ads,17.03.24wide_AT,UX/UI Design,Recurring Payments,2024-03-22 11:33:00,2024-03-31,8.51875,300.0,3000.0
8316,Paula Underwood,Organic,,Digital Marketing,One Payment,2024-03-11 12:41:00,2024-03-20,8.471527777777778,3500.0,3000.0
15536,Paula Underwood,Webinar,web2211_DE,Digital Marketing,Recurring Payments,2023-11-23 13:42:00,2023-12-02,8.429166666666667,350.0,3500.0
2675,Nina Scott,Facebook Ads,12.09.23interests_Uxui_DE,UX/UI Design,,2024-05-13 16:54:00,2024-05-22,8.295833333333333,1000.0,11000.0
15893,Julia Nelson,Facebook Ads,12.09.23interests_Uxui_DE,Digital Marketing,Recurring Payments,2023-11-20 17:06:00,2023-11-29,8.2875,350.0,3500.0
15106,Ian Miller,Telegram posts,Bloggerel_DE,Digital Marketing,Recurring Payments,2023-12-04 17:12:00,2023-12-13,8.283333333333333,300.0,4000.0
13043,Julia Nelson,Facebook Ads,,Digital Marketing,,2024-01-07 19:33:00,2024-01-16,8.185416666666667,1000.0,11000.0
5896,Ben Hall,SMM,Jobs_germany_DE,Digital Marketing,One Payment,2024-04-10 21:51:00,2024-04-19,8.089583333333334,3500.0,3000.0
19383,Ulysses Adams,Facebook Ads,12.09.23interests_Uxui_DE,UX/UI Design,One Payment,2023-09-18 00:52:00,2023-09-26,7.963888888888889,2000.0,3500.0
7762,Ulysses Adams,Google Ads,performancemax_digitalmarkt_ru_DE,UX/UI Design,Recurring Payments,2024-03-19 03:48:00,2024-03-27,7.841666666666667,100.0,4000.0
10307,Nina Scott,Google Ads,performancemax_digitalmarkt_ru_DE,Digital Marketing,Recurring Payments,2024-02-10 07:14:00,2024-02-18,7.698611111111111,300.0,4000.0
18294,Oliver Taylor,Facebook Ads,12.09.23interests_Uxui_DE,UX/UI Design,,2023-10-10 09:52:00,2023-10-18,7.588888888888889,1000.0,11000.0
16925,Ulysses Adams,Facebook Ads,02.07.23wide_DE,Digital Marketing,One Payment,2023-11-05 10:00:00,2023-11-13,7.583333333333333,350.0,2500.0
1383,Ben Hall,Facebook Ads,02.07.23wide_DE,UX/UI Design,Recurring Payments,2024-06-05 10:41:00,2024-06-13,7.554861111111111,300.0,4000.0
20147,Jane Smith,Facebook Ads,02.07.23wide_DE,Digital Marketing,Recurring Payments,2023-08-22 10:58:00,2023-08-30,7.543055555555555,350.0,3500.0
20664,Ulysses Adams,Telegram posts,karta_DE,Digital Marketing,Recurring Payments,2023-08-09 13:05:00,2023-08-17,7.454861111111111,350.0,3500.0
9253,Ulysses Adams,Google Ads,performancemax_digitalmarkt_ru_DE,Digital Marketing,Recurring Payments,2024-02-26 13:55:00,2024-03-05,7.420138888888889,300.0,4000.0
11432,Quincy Vincent,Youtube Ads,youtube_shorts_DE,Digital Marketing,,2024-01-28 15:49:00,2024-02-05,7.340972222222222,1000.0,11000.0
7035,Victor Barnes,Tiktok Ads,12.07.2023wide_DE,Digital Marketing,Recurring Payments,2024-03-28 16:09:00,2024-04-05,7.327083333333333,300.0,4000.0
15906,Ulysses Adams,SMM,,UX/UI Design,One Payment,2023-11-20 16:18:00,2023-11-28,7.320833333333334,1000.0,2500.0
18363,Kevin Parker,Facebook Ads,02.07.23wide_DE,Digital Marketing,One Payment,2023-10-08 18:53:00,2023-10-16,7.2131944444444445,2000.0,
9626,Paula Underwood,Google Ads,performancemax_digitalmarkt_ru_DE,Web Developer,Recurring Payments,2024-02-21 19:14:00,2024-02-29,7.198611111111111,100.0,2500.0
15382,Ulysses Adams,Google Ads,performancemax_digitalmarkt_ru_DE,UX/UI Design,,2023-11-27 19:36:00,2023-12-05,7.183333333333334,1000.0,11000.0
8951,Charlie Davis,Telegram posts,,Web Developer,One Payment,2024-03-01 19:57:00,2024-03-09,7.16875,2000.0,2000.0
15585,Julia Nelson,Webinar,web2211_DE,Digital Marketing,Recurring Payments,2023-11-22 20:05:00,2023-11-30,7.163194444444445,350.0,3500.0
16612,Kevin Parker,Facebook Ads,12.09.23interests_Uxui_DE,Digital Marketing,Recurring Payments,2023-11-12 20:55:00,2023-11-20,7.128472222222222,350.0,3500.0
17342,Kevin Parker,Google Ads,Dis_DE,UX/UI Design,One Payment,2023-10-27 21:59:00,2023-11-04,7.084027777777778,3000.0,2500.0
15685,Nina Scott,Facebook Ads,03.07.23women,Digital Marketing,One Payment,2023-11-21 22:22:00,2023-11-29,7.0680555555555555,3000.0,
10250,Quincy Vincent,Organic,,Web Developer,One Payment,2024-02-11 23:08:00,2024-02-19,7.036111111111111,1000.0,2000.0
14501,Charlie Davis,Bloggers,,UX/UI Design,Recurring Payments,2023-12-11 23:24:00,2023-12-19,7.025,300.0,3500.0
